Bujur,Lintang,FAA,Elevation_m,UTM_X,UTM_Y
120.902953,-0.8339454,27.85,-523.8626,266623.28468687495,9907761.72972728
121.4248702,-0.1647006,27.86,-651.2543,324705.97900319507,9981788.706930736
122.4406028,-0.1663941,27.86,-492.4077,437752.3624160052,9981607.569433106
122.7923977,-0.9970167,27.86,118.60843,476902.4849158446,9889798.858367767
123.2609462,-0.8318361,27.86,328.3007,529033.8400986939,9908056.092791328
122.7464206,-0.6688267,27.86,87.6395,471784.778537412,9926073.791458808
123.3343539,-0.5917999,27.86,-5.7952776,537203.4590605791,9934587.185200702
122.1078738,-1.6651399,27.87,-71.42676,400766.2994522996,9815929.03931366
122.5933509,-1.8526561,27.88,-755.1095,454773.25017534354,9795219.930574369
121.4788192,-0.3374196,27.88,-576.588,330713.55667570565,9962691.755219609
122.574353,-1.8509271,27.89,-813.2762,452660.2553278516,9795410.548169766
123.141722,-0.8059,27.894,41.695137,515768.5769645435,9910923.502556242
122.358835,-1.6619129,27.9,-690.4309,428682.70241726993,9816296.600194143
122.7745464,-1.6648791,27.9,-759.9233,474923.1135565718,9815978.882883146
121.2130207,-1.9882869,27.91,17.124329,301240.4958554355,9780126.106564349
122.4488103,-1.334548,27.91,50.214542,438681.9609491474,9852485.21077777
122.6439409,-1.1639336,27.92,27.45424,460387.4006030711,9871347.687584544
123.2616919,-0.831839,27.92,330.19232,529116.8099993909,9908055.76675636
123.256816,-0.903004,27.921,330.23587,528573.7618566938,9900189.834037907
122.3581087,-1.6618957,27.93,-687.9863,428601.9114724172,9816298.475211024
122.8784507,-0.3883431,27.93,-190.50371,486474.9045216224,9957076.315413067
122.575003,-1.851005,27.94,-810.4044,452732.5506325692,9795401.954884728
120.8856606,-0.4991669,27.94,-1139.4427,264682.06416213827,9944789.206044478
121.6703762,-0.6688177,27.94,-445.58267,352042.80696516647,9926055.472794345
121.9486862,-1.8351103,27.95,-85.70166,383068.1008196663,9797130.120599717
122.59269,-1.8526213,27.95,-756.0046,454699.7439905092,9795223.760277985
123.0578459,-0.5472754,27.95,-18.34266,506436.5098162325,9939509.575295271
121.4795508,-0.3374174,27.95,-576.42224,330794.9928757267,9962692.011204714
122.967695,-0.8313068,27.95,408.08975,496405.6379577869,9908115.541620534
123.482521,-1.222567,27.958,-90.44074,553681.0037475156,9864864.58428804
122.3667753,-1.6621446,27.96,-717.3054,429565.9529384504,9816271.273481011
122.3660588,-1.6621205,27.96,-714.88055,429486.2519969547,9816273.911876677
123.0043549,-0.4997006,27.96,-88.83942,500484.5730305335,9944768.05541784
122.2869375,-0.499247,27.97,-361.40186,420654.9269463932,9944813.88975889
122.4653735,-0.5002854,27.97,-350.45422,440510.8396657408,9944700.994102985
122.3682051,-1.662197,27.98,-722.1462,429724.99897817767,9816265.532232808
123.2624375,-0.8318419,27.98,332.07907,529199.7687784842,9908055.44070642
122.1802644,-0.8346257,27.98,20.293621,408790.43300795415,9907739.21268484
120.9021939,-0.8339401,27.98,-522.6691,266538.7674566308,9907762.270882027
122.1072146,-1.6651347,27.98,-71.99471,400692.9685636725,9815929.580951463
122.357382,-1.6618792,27.99,-685.5435,428521.0760456072,9816300.272807688
122.9113953,-1.1603975,27.99,-384.32462,490142.51978595584,9871740.880384788
122.5756534,-1.8510824,28.0,-807.5365,452804.89039986674,9795393.41685241
123.308722,-0.946802,28.007,500.57178,534348.5374795533,9895348.306509456
122.5920294,-1.8525846,28.01,-757.0336,454626.2711144287,9795227.79997714
122.44806,-1.3345393,28.01,53.06449,438598.4897343341,9852486.153724035
121.4255959,-0.1647072,28.02,-649.5833,324786.7616856624,9981787.983539054
121.4802826,-0.3374149,28.02,-576.2811,330876.45130530896,9962692.300357772
122.3674907,-1.6621699,28.03,-719.7293,429645.5315506364,9816268.502372688
122.3593417,-1.4987594,28.03,4.73308,428733.5038071264,9834331.253485732
123.2631832,-0.8318448,28.03,326.42166,529282.7386888816,9908055.114640022
122.7751902,-1.6648974,28.04,-757.2716,474994.7231244188,9815976.868325455
123.15809,-1.139137,28.04,-109.19611,517588.0279409483,9874090.485902186
122.576304,-1.8511588,28.05,-804.7373,452877.2523725295,9795384.98933456
122.5913694,-1.8525456,28.06,-758.1175,454552.864902689,9795232.093893228
120.8863668,-0.4991632,28.06,-1137.041,264760.6973161091,9944789.640573656
123.917755,-1.460479,28.062,-601.9251,602094.5898206114,9838551.996166116
121.1145861,-1.3307797,28.07,-4.2959485,290218.7692346728,9852828.409394698
122.7471829,-0.6688337,28.07,71.57848,471869.59857457766,9926073.022115272
121.3640349,-0.6589786,28.07,-391.6064,317945.10439889383,9927133.1339728
122.3566546,-1.661864,28.08,-683.10785,428440.1627878372,9816301.926650396
121.4810146,-0.3374122,28.09,-576.15454,330957.9319661773,9962692.611621823
123.2639289,-0.8318478,28.09,320.07166,529365.7086034102,9908054.777504764
122.2862408,-0.4992369,28.09,-361.6766,420577.398432446,9944814.99778862
121.6695944,-0.6688113,28.09,-445.5676,351955.79430066503,9926056.156798152
122.1065557,-1.6651291,28.09,-72.56871,400619.6710139772,9815930.166797869
123.257404,-0.9035,28.093,342.51617,528639.1802435856,9900135.0058148
122.576955,-1.8512344,28.1,-801.96686,452949.6588000098,9795376.65022958
122.3689185,-1.6622262,28.1,-724.5652,429804.3552315228,9816262.329900255
122.4473101,-1.3345307,28.1,51.323017,438515.0630109033,9852487.085601496
122.9669413,-0.8313162,28.1,421.7938,496321.7787815183,9908114.501941731
122.5907097,-1.8525044,28.11,-759.2386,454479.49199155485,9795236.63096528
122.6432157,-1.1639365,28.11,28.713844,460306.71900899033,9871347.35684459
120.9014349,-0.8339338,28.11,-521.51544,266454.261259735,9907762.922631873
123.0036562,-0.499685,28.11,-88.05929,500406.8281517169,9944769.77973528
121.9480184,-1.8350739,28.12,-85.6369,382993.8143185511,9797134.1009487
122.3559266,-1.6618508,28.12,-680.6776,428359.1828479928,9816303.359366031
122.6791074,-1.8609783,28.14,-707.63165,464311.2076897517,9794302.010976266
122.8777138,-0.3883967,28.14,-190.80849,486392.907771097,9957070.389803696
123.2646745,-0.8318508,28.14,316.05414,529448.6673963655,9908054.440354532
122.5776062,-1.8513094,28.15,-799.2192,453022.0874435993,9795368.377425252
122.5900506,-1.852461,28.15,-760.5125,454406.1857467816,9795241.411201114
121.2126268,-1.9876975,28.15,15.309124,301196.5988908057,9780191.238164658
121.4817467,-0.3374095,28.15,-576.071,331039.4237305407,9962692.922881268
122.466076,-0.5002867,28.15,-344.3773,440589.0107999553,9944700.856772428
122.7170124,-1.4745549,28.17,-500.42413,468520.7945069041,9837015.017162869
123.483044,-1.223017,28.17,-87.6937,553739.1805222009,9864814.833300862
122.5782577,-1.8513835,28.18,-796.5673,453094.5494175127,9795360.20408444
121.4263217,-0.1647132,28.18,-647.8748,324867.5554662044,9981787.32648904
122.4398908,-0.1663621,28.18,-492.52954,437673.1310673477,9981611.104317017
120.8870728,-0.4991601,28.18,-1134.6428,264839.30818609707,9944790.00872334
123.1061495,-0.7914926,28.18,92.06541,511810.6690196078,9912516.079417424
123.0574819,-0.5479268,28.19,-18.548798,506396.00685403286,9939437.576310072
123.2654202,-0.8318538,28.19,313.13434,529531.6373206682,9908054.10318784
122.7758338,-1.6649155,28.19,-754.6218,475066.310439428,9815974.8758484
122.5893919,-1.8524154,28.2,-761.7889,454332.9239241002,9795246.434595708
122.3551982,-1.66184,28.2,-678.2611,428278.1584878176,9816304.526746484
122.4465603,-1.3345221,28.2,35.45457,438431.6474013242,9852488.017456269
123.3337443,-0.5923345,28.2,-4.635927,537135.6247201624,9934528.098850427
122.1810047,-0.8346271,28.21,15.0858,408872.80969026405,9907739.075087557
122.1058969,-1.6651232,28.21,-73.14229,400546.3845598056,9815930.785788389
121.482479,-0.3374065,28.22,-575.9879,331120.93772446376,9962693.26730858
122.2855442,-0.4992263,28.22,-361.97305,420499.8810283848,9944816.161081078
122.5789095,-1.8514567,28.23,-793.92065,453167.0447218533,9795352.130207088
122.5887337,-1.8523679,28.23,-763.1938,454259.7176529477,9795251.667991536
120.900676,-0.8339264,28.23,-520.3694,266369.7660902336,9907763.696037486
123.266166,-0.8318567,28.24,315.19955,529614.6183770769,9908053.777057825
121.6688128,-0.6688042,28.24,-445.50412,351868.8038467309,9926056.918186735
123.308133,-0.946306,28.245,515.6818,534283.0093302137,9895403.136189517
122.3585852,-1.4987668,28.25,5.082707,428649.3478476212,9834330.410878504
122.9661875,-0.8313262,28.25,431.67194,496237.908479242,9908113.395928634
123.0029575,-0.4996699,28.25,-87.3107,500329.0832725666,9944771.448779386
122.5795616,-1.8515289,28.26,-791.35706,453239.5733541094,9795344.166846544
122.5880758,-1.8523187,28.26,-764.6673,454186.5446942244,9795257.089276724
122.7916606,-0.9970102,28.26,125.47121,476820.47588623496,9889799.571640374
123.257992,-0.903997,28.263,347.99973,528704.598605784,9900080.06704442
122.580214,-1.8515994,28.27,-788.8501,453312.1352960683,9795336.391376676
122.3544695,-1.6618319,28.28,-675.85486,428197.1008419598,9816305.39563381
123.918336,-1.46097,28.283,-593.8461,602159.2058759994,9838497.692150334
121.9473507,-1.8350383,28.29,-85.45007,382919.5389742572,9797137.99283827
122.5874184,-1.8522678,28.29,-766.16833,454113.427291744,9795262.69845654
122.6424907,-1.1639395,28.29,30.123272,460226.05966094544,9871347.015033389
122.4458106,-1.3345136,28.29,19.922878,438348.2429080744,9852488.938234773
121.4832113,-0.3374035,28.29,-575.967,331202.45169065,9962693.61172952
123.2669119,-0.8318594,28.29,323.43585,529697.6105663616,9908053.473017637
122.7479454,-0.6688404,28.29,70.185776,471954.4408584915,9926072.285919178
122.5808668,-1.8516685,28.3,-786.35596,453384.74167780206,9795328.77063977
121.2508597,-1.1669178,28.3,-120.57224,305374.16142967826,9870959.82771608
120.8877788,-0.4991575,28.3,-1132.252,264917.91903795884,9944790.32156136
122.5867614,-1.8522151,28.31,-767.84625,454040.35432071897,9795268.50658191
122.5861048,-1.8521605,28.32,-769.52747,453967.32577836525,9795274.52470634
122.1052385,-1.6651173,28.32,-73.686806,400473.1425887529,9815931.40477484
122.4667784,-0.5002874,28.33,-338.3383,440667.1707921992,9944700.785753602
122.5815201,-1.851736,28.34,-784.00946,453457.4036162691,9795321.326745195
122.5821738,-1.8518017,28.34,-781.6686,453530.109984419,9795314.08179706
122.582828,-1.8518656,28.34,-779.42596,453602.8719044823,9795307.03579788
122.5854487,-1.8521044,28.34,-771.3347,453894.3527968072,9795280.70861889
122.3710513,-1.6623227,28.34,-731.7678,430041.6010850239,9816251.738688502
122.3537407,-1.6618272,28.34,-673.4665,428116.032183154,9816305.888658494
122.9121163,-1.1603729,28.34,-381.23117,490222.7327022064,9871743.601940198
122.8769771,-0.3884504,28.34,-191.12733,486310.9332740532,9957064.453134136
123.267658,-0.8318619,28.34,329.0936,529780.6250150042,9908053.191066513
123.141138,-0.805406,28.349,45.766827,515703.6004633447,9910978.1069301
122.5834827,-1.8519276,28.35,-777.2814,453675.6893740611,9795300.199800951
121.4270474,-0.1647186,28.35,-646.1483,324948.3380814827,9981786.735778866
122.2848475,-0.4992152,28.35,-362.30173,420422.3524782851,9944817.379633864
122.7764773,-1.6649333,28.35,-751.98267,475137.8866233011,9815972.916506449
122.868417,-0.890585,28.352,113.517494,485359.8504958669,9901563.257989084
122.5841376,-1.851988,28.36,-775.1427,453748.52903510944,9795293.540638098
122.584793,-1.8520469,28.36,-773.2318,453821.42425644735,9795287.04726365
121.1153132,-1.3307808,28.36,-3.7712393,290299.69972108374,9852828.34960573
121.4839437,-0.3374004,28.36,-575.94794,331283.9767586222,9962693.96720273
120.8999173,-0.833918,28.36,-519.26886,266285.29308780446,9907764.580044491
123.2684042,-0.8318642,28.38,325.22568,529863.6505965844,9908052.931205202
123.483567,-1.223468,28.383,-84.7601,553797.35725879,9864764.97175997
121.212233,-1.987108,28.39,13.729316,301152.7130208186,9780256.38085275
122.4450612,-1.3345052,28.39,21.500225,438264.8717811995,9852489.84794204
121.6680313,-0.6687968,28.39,-445.38773,351781.8244855626,9926057.712733056
121.3632562,-0.6588716,28.39,-390.72247,317858.4208127836,9927144.937082484
122.3530116,-1.6618255,28.4,-671.0924,428034.93025019165,9816306.050028298
122.9654337,-0.8313368,28.4,437.391,496154.0381773101,9908112.22358133
123.0022589,-0.4996552,28.4,-86.61933,500251.349520177,9944773.073603164
122.3696307,-1.662257,28.42,-726.9737,429883.5780457995,9816258.950637
123.0571179,-0.5485782,28.42,-18.671423,506355.50390002027,9939365.577323178
120.8884846,-0.4991555,28.42,-1129.8735,264996.5076058616,9944790.568020068
121.4846763,-0.3373973,28.43,-575.9766,331365.5240613276,9962694.32267303
123.2691506,-0.8318663,28.43,321.37964,529946.69843758,9908052.693432946
122.1045802,-1.6651117,28.43,-74.22834,400399.9117433098,9815931.990578745
123.258578,-0.904494,28.43,343.30115,528769.794426424,9900025.12827404
122.7177762,-1.4745331,28.44,-497.57867,468605.7591007531,9837017.43754758
122.1817449,-0.834628,28.45,19.033428,408955.1752182406,9907738.992743315
123.158619,-1.139592,28.453,-102.63327,517646.8782982369,9874040.19110394
121.9466831,-1.8350035,28.46,-84.84335,382845.27478687273,9797141.796268385
122.3703415,-1.6622896,28.46,-729.3763,429962.6451809044,9816255.37232862
122.3578292,-1.4987727,28.46,5.5553393,428565.2474496558,9834329.734064948
122.6417661,-1.1639427,28.47,39.73974,460145.4448112121,9871346.65110052
123.2870798,-0.6242219,28.47,42.13278,531943.0455102244,9931003.82535833
123.2698971,-0.8318683,28.47,322.9476,530029.7574108135,9908052.466697345
123.307544,-0.945809,28.477,534.2053,534217.4811731412,9895458.076384146
122.444312,-1.334497,28.48,23.06495,438181.5228981807,9852490.73552199
120.8991587,-0.8339088,28.48,-518.16534,266200.8311303599,9907765.552526098
122.284151,-0.4992038,28.48,-362.6281,420344.84616837767,9944818.631342877
122.3522824,-1.6618258,28.49,-668.73096,427953.8172542971,9816305.990288416
122.4391785,-0.1663309,28.49,-492.6489,437593.8663273157,9981614.550769672
122.3717601,-1.6623555,28.5,-734.1365,430120.44573003054,9816248.13814692
121.4854091,-0.3373942,28.5,-576.0261,331447.09359875694,9962694.678140411
122.748708,-0.6688466,28.5,79.35471,472039.2942611976,9926071.604976194
122.7771208,-1.6649509,28.5,-749.34467,475209.462800242,9815970.979247676
123.918917,-1.461461,28.506,-585.88434,602223.82190642,9838443.388099857
123.2706438,-0.8318702,28.51,324.64005,530112.8386427659,9908052.25099763
121.4277732,-0.1647233,28.52,-644.4024,325029.1317939948,9981786.222467417
122.4674807,-0.5002873,28.52,-332.28757,440745.3196407182,9944700.80315347
122.3738763,-1.6624561,28.53,-741.1415,430355.8450640532,9816237.092815807
120.8891903,-0.4991542,28.53,-1127.494,265075.08502806205,9944790.737042569
123.3331347,-0.5928691,28.53,-3.6794126,537067.7903937653,9934469.012499947
122.9646799,-0.8313479,28.54,439.82938,496070.1678756501,9908110.995952848
121.6672498,-0.6687891,28.54,-445.231,351694.8450873628,9926058.540434122
122.1039221,-1.6651064,28.54,-74.74087,400326.703147702,9815932.543205151
122.8762407,-0.3885044,28.55,-191.44926,486228.9921580621,9957058.483298482
123.2713909,-0.8318722,28.55,338.4233,530195.9643848524,9908052.024225956
123.0015603,-0.4996412,28.55,-86.03509,500173.61576745537,9944774.621047586
122.6797424,-1.8610771,28.56,-706.91046,464381.8333650855,9794291.103152975
121.4861421,-0.3373911,28.57,-576.10175,331528.6853708981,9962695.033604875
122.4435629,-1.3344892,28.58,35.849392,438098.1851390099,9852491.578864949
123.2721382,-0.8318743,28.59,356.3315,530279.1123841743,9908051.786383828
123.259164,-0.904991,28.595,339.95856,528834.9902302057,9899970.18948788
123.48409,-1.223918,28.596,-81.65781,553855.5339970933,9864715.220734362
122.7185399,-1.4745109,28.6,-494.5198,468690.7125610907,9837019.902114268
120.8984005,-0.833899,28.61,-517.14124,266116.4136312509,9907766.591379251
122.2834544,-0.4991919,28.61,-362.9771,420267.328712379,9944819.938312266
121.211839,-1.9865188,28.63,12.389265,301108.8049144965,9780321.490358328
123.2728859,-0.8318765,28.63,354.86935,530362.3048936626,9908051.537469694
121.9460155,-1.8349696,28.64,-84.21993,382771.0106392881,9797145.500177449
122.3745777,-1.6624887,28.64,-743.4236,430433.8665091804,9816233.514012229
122.3515528,-1.661828,28.64,-666.38745,427872.6598213768,9816305.720481597
122.3570736,-1.4987771,28.64,6.21814,428481.191488646,9834329.22304193
121.1160402,-1.3307818,28.64,-3.2862911,290380.61903441977,9852828.300843531
122.7777644,-1.6649682,28.64,-746.7099,475281.0500919466,9815969.075126516
121.4868752,-0.3373878,28.65,-576.2136,331610.28824309894,9962695.411178462
120.8898959,-0.4991537,28.65,-1125.133,265153.651308113,9944790.817568406
122.103264,-1.6651014,28.65,-75.204636,400253.4945535688,9815933.062643947
122.6410419,-1.1639459,28.66,49.374264,460064.8744569917,9871346.287152546
123.0567539,-0.5492295,28.66,-18.770193,506315.0009543166,9939293.5893876
122.7909238,-0.9970032,28.66,132.36026,476738.5002266268,9889800.340162368
123.2736339,-0.8318787,28.66,335.21658,530445.5307876356,9908051.288537452
122.3731728,-1.6624226,28.67,-738.826,430277.5899805489,9816240.771002367
122.4428139,-1.3344818,28.68,51.325806,438014.8585037118,9852492.377970902
122.9128373,-1.1603499,28.69,-378.472,490302.94562373526,9871746.146626052
121.4284992,-0.1647272,28.69,-642.62415,325109.9477345464,9981785.797612676
122.9639259,-0.8313596,28.69,446.81857,495986.2753217133,9908109.70198995
122.1824851,-0.8346284,28.69,22.981228,409037.5407193982,9907738.96565441
121.6664685,-0.6687812,28.69,-444.9942,351607.887914666,9926059.390239986
123.2743823,-0.8318811,28.7,318.20737,530528.8011910447,9908051.01748
122.468183,-0.5002866,28.7,-326.2986,440823.4684748997,9944700.886865929
123.0008618,-0.4996278,28.7,-85.4505,500095.8931415005,9944776.10216566
123.306954,-0.945312,28.704,529.5069,534151.8417369814,9895513.01657123
122.3724673,-1.6623887,28.71,-736.49915,430199.1123995182,9816244.493306411
122.7193034,-1.474488,28.71,-491.40958,468775.6437598289,9837022.444021173
122.7494709,-0.6688521,28.71,82.01221,472124.1810353092,9926071.001393693
121.4876083,-0.3373843,28.72,-576.33356,331691.89108415006,9962695.810859414
123.3029772,-0.8322906,28.73,334.40955,533710.4016998328,9908005.521955634
123.275131,-0.8318836,28.73,307.75284,530612.1049782018,9908050.735351238
120.8976424,-0.8338887,28.73,-516.1149,266032.0071948016,9907767.685525712
123.1067866,-0.7909881,28.73,78.69334,511881.55713796016,9912571.840210348
123.919499,-1.461953,28.731,-578.0505,602288.5491199857,9838388.973424032
122.2827579,-0.4991794,28.74,-363.3212,420189.8223649636,9944821.311598366
122.8755046,-0.3885584,28.75,-191.77571,486147.0844226443,9957052.513455844
123.25975,-0.905487,28.757,361.69275,528900.1860250375,9899915.361217389
123.27588,-0.8318863,28.76,298.53705,530695.4421483544,9908050.431097988
121.3624775,-0.6587637,28.76,-389.84244,317771.737157007,9927156.83970592
122.102606,-1.6650967,28.76,-75.66861,400180.2970851337,9815933.54890018
122.4420652,-1.3344748,28.77,63.19466,437931.5652423796,9852493.132844895
123.3022249,-0.8322761,28.77,304.56183,533626.6972660304,9908007.13108866
120.8906014,-0.4991539,28.77,-1122.7703,265232.2064424609,9944790.820658268
122.3508227,-1.6618324,28.79,-664.0514,427791.4468389691,9816305.20744261
121.4883414,-0.3373807,28.79,-576.499,331773.4938957912,9962696.221590828
123.2766295,-0.8318893,28.79,307.97705,530778.8349536556,9908050.093665512
121.9453479,-1.8349361,28.8,-83.7032,382696.74649901845,9797149.159840398
122.4384662,-0.1663004,28.8,-492.776,437514.6015795463,9981617.91984553
123.3014726,-0.8322612,28.8,280.8396,533542.9928408246,9908008.784418223
122.778408,-1.6649853,28.8,-744.0795,475352.6373767891,9815967.19308852
123.140554,-0.804912,28.806,48.67186,515638.6239469847,9911032.71129176
123.484613,-1.224368,28.812,-80.11899,553913.7107172111,9864665.469689526
123.2773793,-0.8318928,28.82,317.4564,530862.2611396331,9908049.700949015
123.3007202,-0.832246,28.83,263.15317,533459.2772968544,9908010.470891986
121.6656873,-0.6687729,28.83,-444.72934,351520.9418316666,9926060.284259723
122.640318,-1.1639492,28.84,51.703022,459984.3374742494,9871345.912134811
123.2781295,-0.8318968,28.84,321.0178,530945.731832742,9908049.252947686
122.963172,-0.8313716,28.84,462.91998,495902.3938942122,9908108.374852026
122.3563185,-1.4987801,28.85,7.0214376,428397.1910920932,9834328.866759054
123.2999676,-0.8322307,28.85,274.43112,533375.5395059178,9908012.16840442
120.8968844,-0.8338781,28.85,-515.16077,265947.61183280224,9907768.812844517
123.0001633,-0.4996148,28.85,-85.090965,500018.1705152469,9944777.53906342
121.4292252,-0.1647303,28.86,-640.8421,325190.7636398073,9981785.4612128
121.4890745,-0.3373771,28.86,-576.6644,331855.0966797555,9962696.632315814
123.159148,-1.140046,28.863,-95.40371,517705.728643572,9873990.006823055
122.8679,-0.890142,28.864,124.63552,485302.3263355013,9901612.220991869
121.2515918,-1.1669114,28.87,-114.12523,305455.6467848452,9870960.586108947
122.4413167,-1.3344684,28.87,72.50272,437848.2942350397,9852493.821377223
123.2788801,-0.8319015,28.87,323.52786,531029.2470314053,9908048.727555169
122.2820614,-0.4991664,28.87,-363.67136,420112.3159993527,9944822.740146114
123.3325252,-0.5934037,28.87,-2.8492553,536999.9672084925,9934409.92614858
122.101948,-1.665092,28.87,-76.01192,400107.0996031216,9815934.03513216
121.2114445,-1.98593,28.88,11.718374,301064.84120485943,9780386.555586714
123.299215,-0.8322156,28.88,285.69415,533291.8017184547,9908013.843794284
123.0563898,-0.5498807,28.89,-18.695374,506274.4868899388,9939221.61250344
123.2796311,-0.8319069,28.89,311.6585,531112.8067356104,9908048.12477142
120.8913069,-0.4991549,28.89,-1120.4185,265310.7615693308,9944790.735255282
122.4688853,-0.5002849,28.89,-320.29633,440901.6172912009,9944701.08110491
122.350092,-1.6618397,28.9,-661.7484,427710.1672091895,9816304.373790938
122.7200667,-1.4744645,28.9,-488.01804,468860.5526984562,9837025.052215084
123.2984622,-0.8322006,28.9,305.4073,533208.0416823295,9908015.508116445
123.2803824,-0.831913,28.91,290.80948,531196.3998188621,9908047.444597192
123.260336,-0.905983,28.918,382.5613,528965.3818030371,9899860.53293109
121.1167673,-1.3307826,28.92,-2.9003694,290461.54942739697,9852828.274184171
123.2977093,-0.8321857,28.92,324.99628,533124.2705240226,9908017.161370052
122.7502339,-0.6688571,28.92,74.89603,472209.078928292,9926070.45306426
123.306364,-0.944815,28.925,529.4061,534086.2022832464,9895567.956740905
123.2811341,-0.8319197,28.93,274.19592,531280.0374083957,9908046.69808482
122.1832252,-0.8346285,28.93,23.95147,409119.8950709146,9907738.97171018
121.4898076,-0.3373737,28.94,-576.8687,331936.6994394923,9962697.020920623
123.2969561,-0.8321709,28.94,313.29596,533040.465990567,9908018.80355678
123.2818861,-0.8319273,28.95,264.109,531363.7083753581,9908045.852075571
122.7790516,-1.665002,28.95,-741.451,475424.2246523176,9815965.355240049
123.920081,-1.462444,28.957,-570.3704,602353.2763537732,9838334.669258457
122.8747686,-0.3886123,28.96,-192.10905,486065.1878130789,9957046.554658934
123.2962029,-0.832156,28.96,289.888,532956.6614630574,9908020.45678046
121.9446804,-1.8349031,28.97,-83.22755,382622.4934963466,9797152.764208768
122.4405684,-1.3344626,28.97,81.012146,437765.0454817469,9852494.443567889
123.2826384,-0.8319356,28.97,257.858,531447.4127212994,9908044.928675734
120.8961266,-0.8338674,28.97,-514.2236,265863.23869094043,9907769.95122061
122.3493606,-1.661849,28.98,-659.45087,427628.8097760216,9816303.319007032
123.2954495,-0.8321413,28.98,268.20557,532872.834686037,9908022.087883228
123.2833909,-0.8319446,28.98,268.27728,531531.1393197224,9908043.92788607
122.1012901,-1.6650875,28.98,-76.33237,400033.9132417989,9815934.49923603
123.2946959,-0.8321268,28.99,248.15276,532788.9856595026,9908023.696865078
123.2841436,-0.8319541,28.99,278.72818,531614.8881721988,9908042.871812886
122.9624181,-0.8313843,28.99,476.50797,495818.5124672402,9908106.970326852
123.2939421,-0.8321123,29.0,233.54921,532705.1143851094,9908025.305832349
122.2813649,-0.4991528,29.0,-364.02094,420034.8096143097,9944824.23500942
122.9994649,-0.499602,29.0,-84.741035,499940.4590157654,9944778.953846892
122.6803775,-1.8611752,29.01,-706.1823,464452.4701360908,9794280.272680689
121.4905406,-0.3373704,29.01,-577.0784,332018.2910420958,9962697.398460424
123.2931882,-0.8320979,29.01,231.69379,532621.231988497,9908026.90373103
123.2856498,-0.8319746,29.01,249.92728,531782.4748921915,9908040.593814235
123.2848966,-0.8319641,29.01,264.7983,531698.6704051822,9908041.76045535
120.8920123,-0.4991567,29.01,-1118.0712,265389.305554034,9944790.561356
122.6395944,-1.1639524,29.02,51.04248,459903.83386016986,9871345.548153888
123.2924342,-0.8320838,29.02,230.43704,532537.3384680265,9908028.46845477
123.2864031,-0.8319854,29.02,239.12811,531866.2905083506,9908039.393996663
123.485135,-1.224818,29.028,-79.98844,553971.7761654172,9864615.718645582
121.4299514,-0.1647326,29.03,-639.0167,325271.60177311813,9981785.213269444
123.2916802,-0.8320702,29.03,233.00096,532453.4449485404,9908029.977896407
123.2909261,-0.8320572,29.03,235.55186,532369.5403027658,9908031.4210036
123.2901721,-0.8320445,29.03,232.28261,532285.6467861243,9908032.830934232
123.2879103,-0.8320082,29.03,225.49411,532033.9885050907,9908036.861670146
123.2871567,-0.8319966,29.03,229.53128,531950.1395057896,9908038.149947831
123.2894181,-0.8320321,29.04,228.01425,532201.7532721362,9908034.207689133
123.2886642,-0.83202,29.04,226.15305,532117.8708872816,9908035.551267495
122.3555637,-1.4987815,29.07,7.401177,428313.22400449886,9834328.687317472
122.4398203,-1.3344575,29.07,87.987564,437681.81898507,9852494.988363286
122.7901873,-0.9969956,29.07,136.3565,476656.5579362672,9889801.174986895
123.260922,-0.906479,29.077,392.97812,529030.577564197,9899805.70462897
122.3486285,-1.6618591,29.08,-657.15717,427547.3744959337,9816302.175736504
122.4695876,-0.5002825,29.08,-314.3392,440979.7660923497,9944701.352709914
121.3616988,-0.6586547,29.08,-388.9522,317685.05342425255,9927168.863958372
121.4912738,-0.337367,29.09,-577.3116,332099.9048777288,9962697.78705414
122.1006322,-1.6650829,29.09,-76.59355,399960.7268618562,9815934.974370118
120.8953691,-0.8338564,29.1,-513.3421,265778.898891281,9907771.122781048
122.7796954,-1.6650183,29.1,-738.8244,475495.83416441374,9815963.56158358
122.72083,-1.4744401,29.11,-484.6411,468945.4616208383,9837027.75985844
121.2110489,-1.9853421,29.12,13.268117,301020.7551938024,9780451.521172918
122.4377539,-0.1662707,29.12,-492.9007,437435.33682434657,9981621.200491028
123.0560256,-0.5505319,29.12,-18.613623,506233.9617067962,9939149.635617658
120.8927176,-0.4991593,29.13,-1115.7275,265467.83839657775,9944790.298960542
122.2806685,-0.4991386,29.13,-364.36514,419957.314337762,9944825.79618953
122.7509969,-0.6688619,29.13,65.83724,472293.9768150213,9926069.926827949
123.305775,-0.944317,29.139,533.88055,534020.674083209,9895623.007415336
123.2865018,-0.6247694,29.14,47.658173,531878.728263964,9930943.312831596
122.961664,-0.8313976,29.14,470.4296,495734.6087880499,9908105.49946724
121.9440127,-1.8348713,29.15,-82.715454,382548.21830582246,9797156.235877804
122.9987664,-0.4995897,29.15,-84.48642,499862.73638890864,9944780.313357037
122.4390725,-1.3344529,29.16,94.89352,437598.6258650763,9852495.477873135
121.4920068,-0.3373634,29.16,-577.5603,332181.4964199295,9962698.19775172
122.8740328,-0.388666,29.16,-192.43912,485983.3134564572,9957040.617960958
122.3752772,-1.6625199,29.17,-745.67664,430511.676545678,9816230.089867655
