lon,lat,faa_topex
122.5083,-1.8746,21.3
122.525,-1.8746,20.1
122.5417,-1.8746,20.1
122.5583,-1.8746,21.6
122.575,-1.8746,23.7
122.5917,-1.8746,25
122.6083,-1.8746,25.8
122.625,-1.8746,26.6
122.6417,-1.8746,27.1
122.6583,-1.8746,27
122.675,-1.8746,26.9
122.6917,-1.8746,27.3
122.7083,-1.8746,27.2
122.725,-1.8746,26.3
122.7417,-1.8746,25.8
122.7583,-1.8746,26.9
122.775,-1.8746,28.7
122.7917,-1.8746,29.8
122.8083,-1.8746,30.1
122.825,-1.8746,30.4
122.8417,-1.8746,30.9
122.8583,-1.8746,31.5
122.875,-1.8746,32.1
122.8917,-1.8746,32.5
122.9083,-1.8746,32.7
122.925,-1.8746,32.9
122.9417,-1.8746,34.2
122.9583,-1.8746,36.9
122.975,-1.8746,40.6
122.9917,-1.8746,45.2
123.0083,-1.8746,52.5
123.025,-1.8746,63.7
123.0417,-1.8746,78
123.0583,-1.8746,92
123.075,-1.8746,101.2
123.0917,-1.8746,103.9
123.1083,-1.8746,102.1
123.125,-1.8746,97.9
123.1417,-1.8746,93.3
123.1583,-1.8746,90.3
123.175,-1.8746,88.8
123.1917,-1.8746,88.1
123.2083,-1.8746,87.4
123.225,-1.8746,86.7
123.2417,-1.8746,87
123.2583,-1.8746,88.5
123.275,-1.8746,90.6
123.2917,-1.8746,92.2
123.3083,-1.8746,93.2
123.325,-1.8746,93.2
123.3417,-1.8746,92.1
123.3583,-1.8746,90.8
123.375,-1.8746,91.6
123.3917,-1.8746,95.6
123.4083,-1.8746,101.1
123.425,-1.8746,105.1
123.4417,-1.8746,107.1
123.4583,-1.8746,108.2
123.475,-1.8746,110.5
123.4917,-1.8746,113.9
123.5083,-1.8746,116.7
123.525,-1.8746,117.6
123.5417,-1.8746,118
123.5583,-1.8746,118.8
123.575,-1.8746,119
123.5917,-1.8746,117.2
123.6083,-1.8746,114.4
123.625,-1.8746,111.8
123.6417,-1.8746,109.1
123.6583,-1.8746,105.9
123.675,-1.8746,105.2
123.6917,-1.8746,108.3
123.7083,-1.8746,113.7
123.725,-1.8746,118.7
123.7417,-1.8746,123.3
123.7583,-1.8746,127.3
123.775,-1.8746,127.2
123.7917,-1.8746,121.7
123.8083,-1.8746,114.1
123.825,-1.8746,108.7
123.8417,-1.8746,105
123.8583,-1.8746,101.4
123.875,-1.8746,99.5
123.8917,-1.8746,101
123.9083,-1.8746,104.6
123.925,-1.8746,108.1
123.9417,-1.8746,111.7
123.9583,-1.8746,116.9
123.975,-1.8746,123.2
123.9917,-1.8746,128.5
124.0083,-1.8746,129.7
120.0083,-1.8912,119.7
120.025,-1.8912,127.3
120.0417,-1.8912,128.4
120.0583,-1.8912,122.6
120.075,-1.8912,110.7
120.0917,-1.8912,95.9
120.1083,-1.8912,80.8
120.125,-1.8912,68.7
120.1417,-1.8912,60.8
120.1583,-1.8912,57.2
120.175,-1.8912,57
120.1917,-1.8912,58
120.2083,-1.8912,59.1
120.225,-1.8912,59.4
120.2417,-1.8912,59.2
120.2583,-1.8912,60.2
120.275,-1.8912,64.1
120.2917,-1.8912,72.7
120.3083,-1.8912,86.4
120.325,-1.8912,104.2
120.3417,-1.8912,124.1
120.3583,-1.8912,142.2
120.375,-1.8912,155.6
120.3917,-1.8912,161
120.4083,-1.8912,157.1
120.425,-1.8912,144.4
120.4417,-1.8912,124.4
120.4583,-1.8912,100.5
120.475,-1.8912,75.4
120.4917,-1.8912,52.8
120.5083,-1.8912,34.4
120.525,-1.8912,21.4
120.5417,-1.8912,14
120.5583,-1.8912,11.5
120.575,-1.8912,13.3
120.5917,-1.8912,18.7
120.6083,-1.8912,27.2
120.625,-1.8912,38.2
120.6417,-1.8912,51.3
120.6583,-1.8912,65.4
120.675,-1.8912,79.3
120.6917,-1.8912,91
120.7083,-1.8912,99.1
120.725,-1.8912,102.2
120.7417,-1.8912,99.8
120.7583,-1.8912,92.7
120.775,-1.8912,82.2
120.7917,-1.8912,71
120.8083,-1.8912,60.9
120.825,-1.8912,54.3
120.8417,-1.8912,52.1
120.8583,-1.8912,54.2
120.875,-1.8912,59.4
120.8917,-1.8912,65.7
120.9083,-1.8912,71.2
120.925,-1.8912,74.1
120.9417,-1.8912,73.5
120.9583,-1.8912,69.5
120.975,-1.8912,62.8
120.9917,-1.8912,55.2
121.0083,-1.8912,48.1
121.025,-1.8912,43
121.0417,-1.8912,40.5
121.0583,-1.8912,40.6
121.075,-1.8912,42.8
121.0917,-1.8912,45.9
121.1083,-1.8912,49
121.125,-1.8912,50.9
121.1417,-1.8912,51.2
121.1583,-1.8912,49.7
121.175,-1.8912,46.6
121.1917,-1.8912,42.6
121.2083,-1.8912,38.3
121.225,-1.8912,34.3
121.2417,-1.8912,31
121.2583,-1.8912,28.7
121.275,-1.8912,27.2
121.2917,-1.8912,26.5
121.3083,-1.8912,26.2
121.325,-1.8912,25.9
121.3417,-1.8912,25.5
121.3583,-1.8912,24.6
121.375,-1.8912,23.3
121.3917,-1.8912,21.6
121.4083,-1.8912,19.8
121.425,-1.8912,18.2
121.4417,-1.8912,17.1
121.4583,-1.8912,16.6
121.475,-1.8912,16.8
121.4917,-1.8912,17.8
121.5083,-1.8912,19.4
121.525,-1.8912,21.2
121.5417,-1.8912,23.1
121.5583,-1.8912,24.8
121.575,-1.8912,26.2
121.5917,-1.8912,27.4
121.6083,-1.8912,28.5
121.625,-1.8912,29.3
121.6417,-1.8912,29.9
121.6583,-1.8912,30
121.675,-1.8912,29.5
121.6917,-1.8912,28.1
121.7083,-1.8912,26.5
121.725,-1.8912,26.6
121.7417,-1.8912,31.6
121.7583,-1.8912,42.9
121.775,-1.8912,54.3
121.7917,-1.8912,58.4
121.8083,-1.8912,55.7
121.825,-1.8912,50.9
121.8417,-1.8912,46.5
121.8583,-1.8912,42.3
121.875,-1.8912,38.2
121.8917,-1.8912,34.2
121.9083,-1.8912,30
121.925,-1.8912,24.9
121.9417,-1.8912,18.8
121.9583,-1.8912,12.2
121.975,-1.8912,6.2
121.9917,-1.8912,1.9
122.0083,-1.8912,-0.1
122.025,-1.8912,-0.1
122.0417,-1.8912,1.2
122.0583,-1.8912,2.1
122.075,-1.8912,1.3
122.0917,-1.8912,-1.9
122.1083,-1.8912,-6.5
122.125,-1.8912,-11
122.1417,-1.8912,-16
122.1583,-1.8912,-21.5
122.175,-1.8912,-26.7
122.1917,-1.8912,-30
122.2083,-1.8912,-31.6
122.225,-1.8912,-32.5
122.2417,-1.8912,-32.8
122.2583,-1.8912,-32.6
122.275,-1.8912,-31.3
122.2917,-1.8912,-28.7
122.3083,-1.8912,-24.5
122.325,-1.8912,-18.8
122.3417,-1.8912,-12.4
122.3583,-1.8912,-5.8
122.375,-1.8912,1.1
122.3917,-1.8912,7.8
122.4083,-1.8912,13.1
122.425,-1.8912,16.3
122.4417,-1.8912,18.4
122.4583,-1.8912,20.5
122.475,-1.8912,22.3
122.4917,-1.8912,23.3
122.5083,-1.8912,23.5
122.525,-1.8912,23.8
122.5417,-1.8912,24.8
122.5583,-1.8912,26.2
122.575,-1.8912,27.1
122.5917,-1.8912,27.2
122.6083,-1.8912,27
122.625,-1.8912,27.3
122.6417,-1.8912,27.7
122.6583,-1.8912,27.6
122.675,-1.8912,27.6
122.6917,-1.8912,27.9
122.7083,-1.8912,27.7
122.725,-1.8912,26.4
122.7417,-1.8912,25.6
122.7583,-1.8912,26.7
122.775,-1.8912,28.3
122.7917,-1.8912,28.9
122.8083,-1.8912,28.7
122.825,-1.8912,28.8
122.8417,-1.8912,29.4
122.8583,-1.8912,30.2
122.875,-1.8912,31
122.8917,-1.8912,31.6
122.9083,-1.8912,32
122.925,-1.8912,32.6
122.9417,-1.8912,33.8
122.9583,-1.8912,36.2
122.975,-1.8912,39.5
122.9917,-1.8912,43.8
123.0083,-1.8912,51
123.025,-1.8912,62
123.0417,-1.8912,75.7
123.0583,-1.8912,88.7
123.075,-1.8912,96.8
123.0917,-1.8912,99
123.1083,-1.8912,96.8
123.125,-1.8912,92
123.1417,-1.8912,87.2
123.1583,-1.8912,84.5
123.175,-1.8912,84.1
123.1917,-1.8912,85.3
123.2083,-1.8912,86.5
123.225,-1.8912,87
123.2417,-1.8912,87.5
123.2583,-1.8912,88.6
123.275,-1.8912,90
123.2917,-1.8912,91
123.3083,-1.8912,91.5
123.325,-1.8912,91.5
123.3417,-1.8912,90.8
123.3583,-1.8912,90.2
123.375,-1.8912,91.4
123.3917,-1.8912,95.4
123.4083,-1.8912,100.5
123.425,-1.8912,104.2
123.4417,-1.8912,106.1
123.4583,-1.8912,107.6
123.475,-1.8912,110.6
123.4917,-1.8912,114.9
123.5083,-1.8912,118.3
123.525,-1.8912,119.1
123.5417,-1.8912,118.9
123.5583,-1.8912,119.4
123.575,-1.8912,119.5
123.5917,-1.8912,117.7
123.6083,-1.8912,114.2
123.625,-1.8912,110.6
123.6417,-1.8912,107.8
123.6583,-1.8912,106.6
123.675,-1.8912,107.9
123.6917,-1.8912,111.9
123.7083,-1.8912,116.8
123.725,-1.8912,121.1
123.7417,-1.8912,125.5
123.7583,-1.8912,129.9
123.775,-1.8912,131.4
123.7917,-1.8912,128.5
123.8083,-1.8912,123
123.825,-1.8912,117.3
123.8417,-1.8912,111.9
123.8583,-1.8912,106.6
123.875,-1.8912,103
123.8917,-1.8912,102.6
123.9083,-1.8912,104.6
123.925,-1.8912,107.5
123.9417,-1.8912,111.1
123.9583,-1.8912,115.8
123.975,-1.8912,120.6
123.9917,-1.8912,124.1
124.0083,-1.8912,124.7
120.0083,-1.9079,130.4
120.025,-1.9079,141.8
120.0417,-1.9079,146
120.0583,-1.9079,141.8
120.075,-1.9079,129.8
120.0917,-1.9079,113.1
120.1083,-1.9079,94.3
120.125,-1.9079,77.3
120.1417,-1.9079,64.1
120.1583,-1.9079,55.6
120.175,-1.9079,51.4
120.1917,-1.9079,50.2
120.2083,-1.9079,50.7
120.225,-1.9079,51.9
120.2417,-1.9079,53.9
120.2583,-1.9079,57.5
120.275,-1.9079,63.8
120.2917,-1.9079,74
120.3083,-1.9079,88.2
120.325,-1.9079,105.3
120.3417,-1.9079,123.4
120.3583,-1.9079,139.2
120.375,-1.9079,150.2
120.3917,-1.9079,153.8
120.4083,-1.9079,149.2
120.425,-1.9079,137.1
120.4417,-1.9079,118.9
120.4583,-1.9079,97.9
120.475,-1.9079,76.3
120.4917,-1.9079,56.9
120.5083,-1.9079,41.1
120.525,-1.9079,29.5
120.5417,-1.9079,22
120.5583,-1.9079,18.1
120.575,-1.9079,17.4
120.5917,-1.9079,19.8
120.6083,-1.9079,25.2
120.625,-1.9079,33.7
120.6417,-1.9079,45.2
120.6583,-1.9079,58.5
120.675,-1.9079,72.5
120.6917,-1.9079,84.9
120.7083,-1.9079,93.9
120.725,-1.9079,97.6
120.7417,-1.9079,95.4
120.7583,-1.9079,87.8
120.775,-1.9079,76.4
120.7917,-1.9079,63.9
120.8083,-1.9079,52.6
120.825,-1.9079,45.1
120.8417,-1.9079,42.4
120.8583,-1.9079,44.4
120.875,-1.9079,50
120.8917,-1.9079,56.7
120.9083,-1.9079,62.7
120.925,-1.9079,65.9
120.9417,-1.9079,65.4
120.9583,-1.9079,61.5
120.975,-1.9079,54.9
120.9917,-1.9079,47.7
121.0083,-1.9079,41.4
121.025,-1.9079,37.3
121.0417,-1.9079,36.1
121.0583,-1.9079,37.4
121.075,-1.9079,40.4
121.0917,-1.9079,43.6
121.1083,-1.9079,46.1
121.125,-1.9079,46.6
121.1417,-1.9079,45
121.1583,-1.9079,41.6
121.175,-1.9079,36.8
121.1917,-1.9079,31.7
121.2083,-1.9079,27.2
121.225,-1.9079,23.9
121.2417,-1.9079,22
121.2583,-1.9079,21.5
121.275,-1.9079,22.1
121.2917,-1.9079,23
121.3083,-1.9079,23.9
121.325,-1.9079,24.2
121.3417,-1.9079,23.7
121.3583,-1.9079,22.4
121.375,-1.9079,20.3
121.3917,-1.9079,17.9
121.4083,-1.9079,15.5
121.425,-1.9079,13.6
121.4417,-1.9079,12.3
121.4583,-1.9079,11.9
121.475,-1.9079,12.4
121.4917,-1.9079,13.7
121.5083,-1.9079,15.5
121.525,-1.9079,17.6
121.5417,-1.9079,19.8
121.5583,-1.9079,22
121.575,-1.9079,24
121.5917,-1.9079,26
121.6083,-1.9079,27.9
121.625,-1.9079,29.6
121.6417,-1.9079,31.1
121.6583,-1.9079,32.1
121.675,-1.9079,32.6
121.6917,-1.9079,32.3
121.7083,-1.9079,31.9
121.725,-1.9079,33.1
121.7417,-1.9079,37.8
121.7583,-1.9079,45.7
121.775,-1.9079,52.3
121.7917,-1.9079,53.5
121.8083,-1.9079,50.1
121.825,-1.9079,45.5
121.8417,-1.9079,41.3
121.8583,-1.9079,37.1
121.875,-1.9079,32.8
121.8917,-1.9079,28.4
121.9083,-1.9079,23.9
121.925,-1.9079,18.7
121.9417,-1.9079,12.7
121.9583,-1.9079,6.6
121.975,-1.9079,1.4
121.9917,-1.9079,-2
122.0083,-1.9079,-3.4
122.025,-1.9079,-3.2
122.0417,-1.9079,-1.9
122.0583,-1.9079,-0.7
122.075,-1.9079,-1.5
122.0917,-1.9079,-4.9
122.1083,-1.9079,-9.6
122.125,-1.9079,-14
122.1417,-1.9079,-18.5
122.1583,-1.9079,-23.4
122.175,-1.9079,-28.1
122.1917,-1.9079,-31.4
122.2083,-1.9079,-33.1
122.225,-1.9079,-33.7
122.2417,-1.9079,-33.7
122.2583,-1.9079,-33.2
122.275,-1.9079,-31.8
122.2917,-1.9079,-29.3
122.3083,-1.9079,-25.1
122.325,-1.9079,-19.3
122.3417,-1.9079,-12.5
122.3583,-1.9079,-5.2
122.375,-1.9079,2.5
122.3917,-1.9079,10.3
122.4083,-1.9079,16.3
122.425,-1.9079,19.7
122.4417,-1.9079,21.1
122.4583,-1.9079,22.4
122.475,-1.9079,23.6
122.4917,-1.9079,24.6
122.5083,-1.9079,25.6
122.525,-1.9079,27.1
122.5417,-1.9079,29
122.5583,-1.9079,30.3
122.575,-1.9079,30.4
122.5917,-1.9079,29.3
122.6083,-1.9079,28.2
122.625,-1.9079,28
122.6417,-1.9079,28.2
122.6583,-1.9079,28.3
122.675,-1.9079,28.4
122.6917,-1.9079,28.7
122.7083,-1.9079,28.3
122.725,-1.9079,26.7
122.7417,-1.9079,25.6
122.7583,-1.9079,26.3
122.775,-1.9079,27.6
122.7917,-1.9079,27.9
122.8083,-1.9079,27.4
122.825,-1.9079,27.4
122.8417,-1.9079,28
122.8583,-1.9079,28.9
122.875,-1.9079,30
122.8917,-1.9079,31.2
122.9083,-1.9079,32.1
122.925,-1.9079,32.7
122.9417,-1.9079,33.8
122.9583,-1.9079,35.9
122.975,-1.9079,38.8
122.9917,-1.9079,42.8
123.0083,-1.9079,49.2
123.025,-1.9079,59
123.0417,-1.9079,71.1
123.0583,-1.9079,82.4
123.075,-1.9079,89.7
123.0917,-1.9079,91.6
123.1083,-1.9079,89.1
123.125,-1.9079,84.4
123.1417,-1.9079,80
123.1583,-1.9079,78.2
123.175,-1.9079,79.5
123.1917,-1.9079,82.8
123.2083,-1.9079,85.9
123.225,-1.9079,87.5
123.2417,-1.9079,88.4
123.2583,-1.9079,89.5
123.275,-1.9079,90.7
123.2917,-1.9079,91.3
123.3083,-1.9079,91.4
123.325,-1.9079,91.2
123.3417,-1.9079,90.9
123.3583,-1.9079,90.7
123.375,-1.9079,92.4
123.3917,-1.9079,96.4
123.4083,-1.9079,101
123.425,-1.9079,104
123.4417,-1.9079,105.1
123.4583,-1.9079,106
123.475,-1.9079,109.1
123.4917,-1.9079,114.1
123.5083,-1.9079,118.3
123.525,-1.9079,119.5
123.5417,-1.9079,119.4
123.5583,-1.9079,119.9
123.575,-1.9079,120.1
123.5917,-1.9079,118.2
123.6083,-1.9079,114.1
123.625,-1.9079,109.5
123.6417,-1.9079,106.8
123.6583,-1.9079,107.2
123.675,-1.9079,110.4
123.6917,-1.9079,114.8
123.7083,-1.9079,118.7
123.725,-1.9079,121.8
123.7417,-1.9079,125.6
123.7583,-1.9079,130.7
123.775,-1.9079,134.1
123.7917,-1.9079,134
123.8083,-1.9079,131
123.825,-1.9079,125.8
123.8417,-1.9079,119.2
123.8583,-1.9079,112.5
123.875,-1.9079,107.5
123.8917,-1.9079,105.3
123.9083,-1.9079,105.6
123.925,-1.9079,107.5
123.9417,-1.9079,110.3
123.9583,-1.9079,113.8
123.975,-1.9079,116.8
123.9917,-1.9079,118.3
124.0083,-1.9079,118.5
120.0083,-1.9245,142.3
120.025,-1.9245,157.1
120.0417,-1.9245,164.4
120.0583,-1.9245,162.1
120.075,-1.9245,150.7
120.0917,-1.9245,133
120.1083,-1.9245,111.8
120.125,-1.9245,91.5
120.1417,-1.9245,74.5
120.1583,-1.9245,62.5
120.175,-1.9245,55.6
120.1917,-1.9245,52.8
120.2083,-1.9245,53.2
120.225,-1.9245,55.3
120.2417,-1.9245,59
120.2583,-1.9245,64.3
120.275,-1.9245,72.1
120.2917,-1.9245,82.7
120.3083,-1.9245,96.2
120.325,-1.9245,111.3
120.3417,-1.9245,126.5
120.3583,-1.9245,139
120.375,-1.9245,146.9
120.3917,-1.9245,148.3
120.4083,-1.9245,142.8
120.425,-1.9245,131.3
120.4417,-1.9245,115.3
120.4583,-1.9245,97.4
120.475,-1.9245,79.7
120.4917,-1.9245,64.1
120.5083,-1.9245,51.1
120.525,-1.9245,41.1
120.5417,-1.9245,33.6
120.5583,-1.9245,28.1
120.575,-1.9245,24.5
120.5917,-1.9245,23.2
120.6083,-1.9245,24.7
120.625,-1.9245,29.8
120.6417,-1.9245,38.8
120.6583,-1.9245,50.8
120.675,-1.9245,64.6
120.6917,-1.9245,77.6
120.7083,-1.9245,87.7
120.725,-1.9245,92.5
120.7417,-1.9245,91.2
120.7583,-1.9245,84
120.775,-1.9245,72.3
120.7917,-1.9245,59.1
120.8083,-1.9245,46.9
120.825,-1.9245,38.4
120.8417,-1.9245,34.9
120.8583,-1.9245,36.3
120.875,-1.9245,41.7
120.8917,-1.9245,48.4
120.9083,-1.9245,54.6
120.925,-1.9245,57.9
120.9417,-1.9245,57.5
120.9583,-1.9245,53.7
120.975,-1.9245,47.3
120.9917,-1.9245,40.5
121.0083,-1.9245,34.7
121.025,-1.9245,31.4
121.0417,-1.9245,31.1
121.0583,-1.9245,33.2
121.075,-1.9245,36.9
121.0917,-1.9245,40.4
121.1083,-1.9245,42.7
121.125,-1.9245,42.6
121.1417,-1.9245,40
121.1583,-1.9245,35.5
121.175,-1.9245,29.7
121.1917,-1.9245,24.1
121.2083,-1.9245,19.4
121.225,-1.9245,16.6
121.2417,-1.9245,15.6
121.2583,-1.9245,16.3
121.275,-1.9245,18
121.2917,-1.9245,20
121.3083,-1.9245,21.5
121.325,-1.9245,22.2
121.3417,-1.9245,21.7
121.3583,-1.9245,20.1
121.375,-1.9245,17.7
121.3917,-1.9245,15.1
121.4083,-1.9245,12.5
121.425,-1.9245,10.5
121.4417,-1.9245,9.4
121.4583,-1.9245,9.1
121.475,-1.9245,9.7
121.4917,-1.9245,11
121.5083,-1.9245,12.9
121.525,-1.9245,15
121.5417,-1.9245,17.3
121.5583,-1.9245,19.6
121.575,-1.9245,21.9
121.5917,-1.9245,24.2
121.6083,-1.9245,26.6
121.625,-1.9245,28.9
121.6417,-1.9245,31
121.6583,-1.9245,32.8
121.675,-1.9245,34.4
121.6917,-1.9245,35.9
121.7083,-1.9245,37.3
121.725,-1.9245,39.1
121.7417,-1.9245,42.2
121.7583,-1.9245,46.3
121.775,-1.9245,49
121.7917,-1.9245,48
121.8083,-1.9245,44.3
121.825,-1.9245,40.1
121.8417,-1.9245,36.3
121.8583,-1.9245,32.1
121.875,-1.9245,27.5
121.8917,-1.9245,22.7
121.9083,-1.9245,17.9
121.925,-1.9245,12.9
121.9417,-1.9245,7.7
121.9583,-1.9245,2.5
121.975,-1.9245,-1.7
121.9917,-1.9245,-4.5
122.0083,-1.9245,-5.8
122.025,-1.9245,-6.2
122.0417,-1.9245,-5.5
122.0583,-1.9245,-4.5
122.075,-1.9245,-5.1
122.0917,-1.9245,-8.6
122.1083,-1.9245,-13.6
122.125,-1.9245,-18.2
122.1417,-1.9245,-22.5
122.1583,-1.9245,-26.7
122.175,-1.9245,-30.6
122.1917,-1.9245,-33.1
122.2083,-1.9245,-34.3
122.225,-1.9245,-34.6
122.2417,-1.9245,-34.3
122.2583,-1.9245,-33.3
122.275,-1.9245,-31.8
122.2917,-1.9245,-29.5
122.3083,-1.9245,-25.7
122.325,-1.9245,-20.2
122.3417,-1.9245,-13.2
122.3583,-1.9245,-5.5
122.375,-1.9245,3.2
122.3917,-1.9245,11.9
122.4083,-1.9245,18.8
122.425,-1.9245,22.4
122.4417,-1.9245,23.7
122.4583,-1.9245,24.5
122.475,-1.9245,25.4
122.4917,-1.9245,26.3
122.5083,-1.9245,27.7
122.525,-1.9245,29.9
122.5417,-1.9245,32.1
122.5583,-1.9245,33.3
122.575,-1.9245,32.7
122.5917,-1.9245,30.9
122.6083,-1.9245,29.2
122.625,-1.9245,28.6
122.6417,-1.9245,28.7
122.6583,-1.9245,28.8
122.675,-1.9245,29
122.6917,-1.9245,29.2
122.7083,-1.9245,28.7
122.725,-1.9245,27.2
122.7417,-1.9245,25.8
122.7583,-1.9245,25.7
122.775,-1.9245,26.2
122.7917,-1.9245,26.4
122.8083,-1.9245,26.2
122.825,-1.9245,26.2
122.8417,-1.9245,26.7
122.8583,-1.9245,27.6
122.875,-1.9245,29.2
122.8917,-1.9245,31.2
122.9083,-1.9245,32.8
122.925,-1.9245,33.5
122.9417,-1.9245,34.2
122.9583,-1.9245,36
122.975,-1.9245,38.7
122.9917,-1.9245,42.4
123.0083,-1.9245,47.6
123.025,-1.9245,54.9
123.0417,-1.9245,64.2
123.0583,-1.9245,73.5
123.075,-1.9245,80
123.0917,-1.9245,81.9
123.1083,-1.9245,79.8
123.125,-1.9245,75.8
123.1417,-1.9245,72.7
123.1583,-1.9245,72.5
123.175,-1.9245,75.7
123.1917,-1.9245,81
123.2083,-1.9245,85.4
123.225,-1.9245,87.7
123.2417,-1.9245,89.1
123.2583,-1.9245,90.9
123.275,-1.9245,92.6
123.2917,-1.9245,93.2
123.3083,-1.9245,92.7
123.325,-1.9245,91.8
123.3417,-1.9245,91.1
123.3583,-1.9245,91.5
123.375,-1.9245,93.7
123.3917,-1.9245,97.8
123.4083,-1.9245,102.1
123.425,-1.9245,104.3
123.4417,-1.9245,104.3
123.4583,-1.9245,104.1
123.475,-1.9245,106.6
123.4917,-1.9245,111.9
123.5083,-1.9245,116.9
123.525,-1.9245,119.2
123.5417,-1.9245,119.9
123.5583,-1.9245,120.7
123.575,-1.9245,120.9
123.5917,-1.9245,119
123.6083,-1.9245,114.6
123.625,-1.9245,109.8
123.6417,-1.9245,107.2
123.6583,-1.9245,108.2
123.675,-1.9245,112.3
123.6917,-1.9245,117
123.7083,-1.9245,120
123.725,-1.9245,121.7
123.7417,-1.9245,124.6
123.7583,-1.9245,130.4
123.775,-1.9245,136.4
123.7917,-1.9245,138.7
123.8083,-1.9245,137.4
123.825,-1.9245,133.2
123.8417,-1.9245,126.8
123.8583,-1.9245,119.3
123.875,-1.9245,112.9
123.8917,-1.9245,108.8
123.9083,-1.9245,107.3
123.925,-1.9245,107.6
123.9417,-1.9245,109
123.9583,-1.9245,110.8
123.975,-1.9245,111.9
123.9917,-1.9245,112.2
124.0083,-1.9245,112.4
120.0083,-1.9412,154.7
120.025,-1.9412,172.5
120.0417,-1.9412,182.6
120.0583,-1.9412,182.4
120.075,-1.9412,172.1
120.0917,-1.9412,154.3
120.1083,-1.9412,132.1
120.125,-1.9412,109.9
120.1417,-1.9412,90.5
120.1583,-1.9412,76.4
120.175,-1.9412,67.9
120.1917,-1.9412,64.5
120.2083,-1.9412,65
120.225,-1.9412,68
120.2417,-1.9412,73
120.2583,-1.9412,79.5
120.275,-1.9412,87.8
120.2917,-1.9412,97.8
120.3083,-1.9412,109.6
120.325,-1.9412,121.9
120.3417,-1.9412,133.5
120.3583,-1.9412,142.1
120.375,-1.9412,146.4
120.3917,-1.9412,145.2
120.4083,-1.9412,138.5
120.425,-1.9412,127.4
120.4417,-1.9412,113.4
120.4583,-1.9412,98.9
120.475,-1.9412,85.1
120.4917,-1.9412,73.3
120.5083,-1.9412,63.5
120.525,-1.9412,55.2
120.5417,-1.9412,47.7
120.5583,-1.9412,40.6
120.575,-1.9412,33.9
120.5917,-1.9412,28.5
120.6083,-1.9412,25.7
120.625,-1.9412,26.8
120.6417,-1.9412,32.5
120.6583,-1.9412,42.5
120.675,-1.9412,55.7
120.6917,-1.9412,69.1
120.7083,-1.9412,80.5
120.725,-1.9412,87
120.7417,-1.9412,87.2
120.7583,-1.9412,81.2
120.775,-1.9412,70
120.7917,-1.9412,56.8
120.8083,-1.9412,43.9
120.825,-1.9412,34.6
120.8417,-1.9412,30
120.8583,-1.9412,30.5
120.875,-1.9412,35
120.8917,-1.9412,41.2
120.9083,-1.9412,47.1
120.925,-1.9412,50.2
120.9417,-1.9412,49.8
120.9583,-1.9412,46.1
120.975,-1.9412,39.9
120.9917,-1.9412,33.3
121.0083,-1.9412,28
121.025,-1.9412,25.3
121.0417,-1.9412,25.6
121.0583,-1.9412,28.5
121.075,-1.9412,32.8
121.0917,-1.9412,36.9
121.1083,-1.9412,39.4
121.125,-1.9412,39.3
121.1417,-1.9412,36.6
121.1583,-1.9412,31.7
121.175,-1.9412,25.7
121.1917,-1.9412,19.8
121.2083,-1.9412,15.1
121.225,-1.9412,12.4
121.2417,-1.9412,11.7
121.2583,-1.9412,12.7
121.275,-1.9412,14.8
121.2917,-1.9412,17.1
121.3083,-1.9412,18.9
121.325,-1.9412,19.8
121.3417,-1.9412,19.3
121.3583,-1.9412,17.9
121.375,-1.9412,15.6
121.3917,-1.9412,13.2
121.4083,-1.9412,10.9
121.425,-1.9412,9.1
121.4417,-1.9412,8.2
121.4583,-1.9412,8
121.475,-1.9412,8.7
121.4917,-1.9412,9.9
121.5083,-1.9412,11.5
121.525,-1.9412,13.4
121.5417,-1.9412,15.4
121.5583,-1.9412,17.5
121.575,-1.9412,19.7
121.5917,-1.9412,22
121.6083,-1.9412,24.4
121.625,-1.9412,26.9
121.6417,-1.9412,29.5
121.6583,-1.9412,31.9
121.675,-1.9412,34.5
121.6917,-1.9412,37.6
121.7083,-1.9412,40.4
121.725,-1.9412,41.9
121.7417,-1.9412,42.9
121.7583,-1.9412,44.2
121.775,-1.9412,44.4
121.7917,-1.9412,42.4
121.8083,-1.9412,38.8
121.825,-1.9412,35
121.8417,-1.9412,31.3
121.8583,-1.9412,27.1
121.875,-1.9412,22.4
121.8917,-1.9412,17.2
121.9083,-1.9412,12.2
121.925,-1.9412,7.7
121.9417,-1.9412,3.3
121.9583,-1.9412,-0.8
121.975,-1.9412,-4.2
121.9917,-1.9412,-6.4
122.0083,-1.9412,-8
122.025,-1.9412,-9.3
122.0417,-1.9412,-9.6
122.0583,-1.9412,-9.2
122.075,-1.9412,-10.1
122.0917,-1.9412,-13.8
122.1083,-1.9412,-18.9
122.125,-1.9412,-23.4
122.1417,-1.9412,-27.3
122.1583,-1.9412,-30.9
122.175,-1.9412,-33.8
122.1917,-1.9412,-35.3
122.2083,-1.9412,-35.6
122.225,-1.9412,-35.4
122.2417,-1.9412,-34.6
122.2583,-1.9412,-33.2
122.275,-1.9412,-31.3
122.2917,-1.9412,-29.3
122.3083,-1.9412,-26
122.325,-1.9412,-20.8
122.3417,-1.9412,-13.9
122.3583,-1.9412,-5.7
122.375,-1.9412,3.5
122.3917,-1.9412,13
122.4083,-1.9412,20.4
122.425,-1.9412,24.4
